timestamp,turbine_id,temperature_c,vibration_mm_s,rpm
18/04/2026 18:05,T-06,66.7,9.2,16.2
18/04/2026 18:06,T-03,67.4,2.2,16.3
18/04/2026 18:07,T-08,59.5,4.1,13.4
18/04/2026 18:08,T-05,70.6,8.3,15.6
18/04/2026 18:09,T-05,69.5,3,14.5
18/04/2026 18:10,T-01,63,10.2,16.6
18/04/2026 18:11,T-09,76.2,2.9,13.6
18/04/2026 18:12,T-01,71.9,11.2,13.6
18/04/2026 18:13,T-06,54.5,11.7,17.7
18/04/2026 18:14,T-05,51.9,7.6,15.9
18/04/2026 18:15,T-06,53.1,6.1,13.6
18/04/2026 18:16,T-01,70.2,5.6,14.6
18/04/2026 18:17,T-02,70.8,3.3,16.7
18/04/2026 18:18,T-06,58.8,9.5,16.2
18/04/2026 18:19,T-08,69.1,11.9,13.9
18/04/2026 18:20,T-03,60.3,6.1,12.1
18/04/2026 18:21,T-10,75.7,3.6,15.8
18/04/2026 18:22,T-09,79.8,9.4,17.4
18/04/2026 18:23,T-04,93.4,7,14.9
18/04/2026 18:24,T-05,69.9,8.6,13.3
18/04/2026 18:25,T-09,63.8,10,13.3
18/04/2026 18:26,T-05,73.7,2.6,14.3
18/04/2026 18:27,T-02,79.2,5.3,16.9
18/04/2026 18:28,T-10,64.1,11.6,13.9
18/04/2026 18:29,T-05,72.6,4.9,16.1
18/04/2026 18:30,T-02,79.1,7.7,12.1
18/04/2026 18:31,T-01,71,2.6,16.9
18/04/2026 18:32,T-04,90.5,5.4,13.6
18/04/2026 18:33,T-02,56.8,7.8,15.5
18/04/2026 18:34,T-04,93,6.1,13.9
18/04/2026 18:35,T-10,50,10,14.4
18/04/2026 18:36,T-03,66.1,5.1,12.5
18/04/2026 18:37,T-09,61,7.5,15.3
18/04/2026 18:38,T-02,76.2,2.5,12.8
18/04/2026 18:39,T-06,51,5.2,13.6
18/04/2026 18:40,T-10,61.6,6.1,17
18/04/2026 18:41,T-01,71,9.4,18
18/04/2026 18:42,T-01,78.6,2.5,16.6
18/04/2026 18:43,T-07,74.5,22.2,12.6
18/04/2026 18:44,T-01,79.5,6.4,15.5
18/04/2026 18:45,T-09,58.6,3.3,17.6
18/04/2026 18:46,T-02,53.3,9.6,13.3
18/04/2026 18:47,T-08,65.2,9.5,15.2
18/04/2026 18:48,T-05,60.1,2.3,15.7
18/04/2026 18:49,T-07,72.9,16.2,14.7
18/04/2026 18:50,T-10,69.8,4.3,16.7
18/04/2026 18:51,T-10,52.6,9.9,17.1
18/04/2026 18:52,T-05,64,5.4,15.2
18/04/2026 18:53,T-01,68.9,11,13.1
18/04/2026 18:54,T-08,64.9,10.6,15.2
18/04/2026 18:55,T-09,79.9,5.8,15.3
18/04/2026 18:56,T-06,61.9,10.1,16.3
18/04/2026 18:57,T-05,69.7,10.4,12.2
18/04/2026 18:58,T-07,70.7,19.4,15.7
18/04/2026 18:59,T-04,87.5,6.3,16.2
18/04/2026 19:00,T-05,70.5,3.3,17.7
18/04/2026 19:01,T-01,64.1,5.3,13.6
18/04/2026 19:02,T-03,69.8,11.6,13.4
18/04/2026 19:03,T-09,79.6,10.3,13.7
18/04/2026 19:04,T-02,54.9,2.6,15.2
18/04/2026 19:05,T-05,59.7,3.4,17.8
18/04/2026 19:06,T-09,59.5,8.9,12.5
18/04/2026 19:07,T-03,57.5,6.4,18
18/04/2026 19:08,T-04,92.8,8.1,14.9
18/04/2026 19:09,T-07,65.2,20.1,16.2
18/04/2026 19:10,T-07,62.1,24.7,14.4
18/04/2026 19:11,T-06,56.3,4.9,12.6
18/04/2026 19:12,T-08,52.6,3.9,12.8
18/04/2026 19:13,T-03,69.5,5.1,14.9
18/04/2026 19:14,T-02,55.2,11.4,14.7
18/04/2026 19:15,T-01,66.1,8,15.6
18/04/2026 19:16,T-02,66,6.2,15.8
18/04/2026 19:17,T-09,66.5,4.3,15.9
18/04/2026 19:18,T-09,67.8,11.9,17
18/04/2026 19:19,T-10,77.9,5.5,16.9
18/04/2026 19:20,T-03,58.3,11,15.2
18/04/2026 19:21,T-09,53.9,9,15.7
18/04/2026 19:22,T-04,88.9,9.9,14.3
18/04/2026 19:23,T-08,57.5,10.3,17.3
18/04/2026 19:24,T-01,78.4,10.8,12.9
18/04/2026 19:25,T-10,54.4,9.2,13.1
18/04/2026 19:26,T-03,60,7.9,17
18/04/2026 19:27,T-05,56.2,10.8,16.4
18/04/2026 19:28,T-04,89.2,7.6,13.2
18/04/2026 19:29,T-01,77.3,10.3,12.6
18/04/2026 19:30,T-04,89.4,6.6,16.1
18/04/2026 19:31,T-04,92,9.7,12.4
18/04/2026 19:32,T-08,60.4,10.1,12.7
18/04/2026 19:33,T-05,56.9,9.1,13
18/04/2026 19:34,T-04,93.8,10,16.1
18/04/2026 19:35,T-10,76.8,2.7,16
18/04/2026 19:36,T-10,69.7,10.2,12.1
18/04/2026 19:37,T-05,57.9,10.1,16.9
18/04/2026 19:38,T-08,70.2,6.5,18
18/04/2026 19:39,T-06,55.6,9.5,16.4
18/04/2026 19:40,T-06,72.3,8.2,16.1
18/04/2026 19:41,T-06,74.6,5.6,15
18/04/2026 19:42,T-02,69.7,9.7,16.2
18/04/2026 19:43,T-07,72.2,24.9,16.4
18/04/2026 19:44,T-05,61.9,6.1,12.7
18/04/2026 19:45,T-07,64.7,25,14.6
18/04/2026 19:46,T-05,56.8,8.5,17.8
18/04/2026 19:47,T-05,79.8,10.5,17.8
18/04/2026 19:48,T-02,52.4,7.3,16.2
18/04/2026 19:49,T-01,74.4,6.5,14.4
18/04/2026 19:50,T-06,67.9,8.9,14.6
18/04/2026 19:51,T-03,57.9,2.7,17.3
18/04/2026 19:52,T-03,57.4,6.5,13.5
18/04/2026 19:53,T-08,65.9,9.5,15
18/04/2026 19:54,T-08,68.4,8.6,12.4
18/04/2026 19:55,T-09,60.1,7.5,14.4
18/04/2026 19:56,T-09,52.2,6.1,16.6
18/04/2026 19:57,T-09,54.7,7.7,15.6
18/04/2026 19:58,T-10,64.3,2.4,13.6
18/04/2026 19:59,T-02,51.4,4.4,15.4
18/04/2026 20:00,T-08,61.6,9,17.1
18/04/2026 20:01,T-07,64.4,24.3,17
18/04/2026 20:02,T-05,51.9,4.1,12.1
18/04/2026 20:03,T-05,59.7,5.7,12
18/04/2026 20:04,T-03,75,5.1,13.5
18/04/2026 20:05,T-09,78.7,5.8,16.8
18/04/2026 20:06,T-06,75.6,2.1,17.9
18/04/2026 20:07,T-09,66,9.5,15
18/04/2026 20:08,T-04,92.8,8.3,14.7
18/04/2026 20:09,T-07,68.9,22,16.8
18/04/2026 20:10,T-03,73.6,10.7,14.7
18/04/2026 20:11,T-08,53.7,8.9,13
18/04/2026 20:12,T-05,53.4,3.1,16.5
18/04/2026 20:13,T-10,50.7,11,15.7
18/04/2026 20:14,T-04,88.5,5.3,15.9
18/04/2026 20:15,T-02,74,10.5,14
18/04/2026 20:16,T-08,52.8,4.4,15.4
18/04/2026 20:17,T-10,61.4,7.6,15
18/04/2026 20:18,T-01,62.4,6.6,14.7
18/04/2026 20:19,T-03,75.6,6.5,14.4
18/04/2026 20:20,T-04,94.9,5.5,15.3
18/04/2026 20:21,T-05,62.4,3.6,13.7
18/04/2026 20:22,T-08,57.3,4,13
18/04/2026 20:23,T-02,58.1,3.2,12.9
18/04/2026 20:24,T-10,64.5,9.9,15.1
18/04/2026 20:25,T-09,72,4.5,12.1
18/04/2026 20:26,T-07,71.8,20.6,14.6
18/04/2026 20:27,T-07,66.6,17.8,12.1
18/04/2026 20:28,T-05,56.6,10.6,15.7
18/04/2026 20:29,T-09,72.4,6.6,17.8
18/04/2026 20:30,T-10,50.1,7.5,15.4
18/04/2026 20:31,T-02,67.4,4,16
18/04/2026 20:32,T-09,54.1,9.3,14.6
18/04/2026 20:33,T-04,91.3,7.8,15.7
18/04/2026 20:34,T-10,73.3,10.5,17.8
18/04/2026 20:35,T-05,79.3,6.7,16.3
18/04/2026 20:36,T-03,67.8,8.6,16.4
18/04/2026 20:37,T-07,61.4,16.9,14.3
18/04/2026 20:38,T-03,53.8,6.3,12.1
18/04/2026 20:39,T-03,61.8,8.4,17.6
18/04/2026 20:40,T-03,53.2,3.8,17.5
18/04/2026 20:41,T-01,59.6,9.4,15.9
18/04/2026 20:42,T-05,54.5,10.1,16.7
18/04/2026 20:43,T-04,91.4,6.8,16.2
18/04/2026 20:44,T-02,59,4.2,12.5
18/04/2026 20:45,T-08,75.6,4.6,14.1
18/04/2026 20:46,T-07,64,18,12.6
18/04/2026 20:47,T-05,57.1,7,14.8
18/04/2026 20:48,T-02,61,7.3,16
18/04/2026 20:49,T-05,69.2,8.2,17.6
18/04/2026 20:50,T-07,71.8,18.1,13.7
18/04/2026 20:51,T-02,78,2.6,15.3
18/04/2026 20:52,T-01,64.2,8.9,14.1
18/04/2026 20:53,T-06,68.9,11,14.7
18/04/2026 20:54,T-10,57.2,9,16.4
18/04/2026 20:55,T-07,73.2,16.2,13.9
18/04/2026 20:56,T-07,71.3,24.1,17.3
18/04/2026 20:57,T-06,52.5,10.9,16.2
18/04/2026 20:58,T-05,55.4,3,12.9
18/04/2026 20:59,T-03,59.8,10,17
18/04/2026 21:00,T-09,55.6,2.5,13.2
18/04/2026 21:01,T-09,59.7,9.1,16.8
18/04/2026 21:02,T-09,64.1,10.6,14.8
18/04/2026 21:03,T-10,56.5,8.1,13.2
18/04/2026 21:04,T-08,68.3,10.2,13
18/04/2026 21:05,T-06,64.5,9.7,17.8
18/04/2026 21:06,T-04,94.9,7,13.6
18/04/2026 21:07,T-07,61.5,23.7,17.3
18/04/2026 21:08,T-10,54.9,11.7,16
18/04/2026 21:09,T-08,57.9,9.7,16.3
18/04/2026 21:10,T-06,76,10.6,17.9
18/04/2026 21:11,T-10,55.7,8.8,14.3
18/04/2026 21:12,T-04,88,8.6,17.2
18/04/2026 21:13,T-01,66.4,3.3,15.9
18/04/2026 21:14,T-01,74,11.7,13.4
18/04/2026 21:15,T-06,71.6,10.9,17.9
18/04/2026 21:16,T-05,74.8,3.9,15.1
18/04/2026 21:17,T-05,64.7,7,13.3
18/04/2026 21:18,T-07,60.5,23.3,17.4
18/04/2026 21:19,T-02,51.3,8.2,16.4
18/04/2026 21:20,T-05,73.5,8.1,14.2
18/04/2026 21:21,T-05,65.5,9.6,13.1
18/04/2026 21:22,T-03,66,5.6,12.2
18/04/2026 21:23,T-08,64.1,10.4,16.1
18/04/2026 21:24,T-01,65.4,10.1,17.7
18/04/2026 21:25,T-05,65.9,5.9,12.3
18/04/2026 21:26,T-09,76.2,8.2,12.7
18/04/2026 21:27,T-06,54.6,9.1,12.8
18/04/2026 21:28,T-05,52.2,5.9,16.9
18/04/2026 21:29,T-06,75.3,4,13.6
18/04/2026 21:30,T-01,63.8,11.2,14.6
18/04/2026 21:31,T-01,68.3,7.5,12.6
18/04/2026 21:32,T-07,68,17.3,15.2
18/04/2026 21:33,T-07,65,22.6,17
18/04/2026 21:34,T-10,64.5,8.8,12.9
18/04/2026 21:35,T-01,69.5,7.4,14
18/04/2026 21:36,T-10,60.9,11.9,14.6
18/04/2026 21:37,T-09,71.8,3,16.7
18/04/2026 21:38,T-05,55.5,3.3,16
18/04/2026 21:39,T-08,57.1,11.1,13.9
18/04/2026 21:40,T-02,66.4,4.1,13.5
18/04/2026 21:41,T-05,69.5,10.4,16.5
18/04/2026 21:42,T-01,73.1,2.7,16.7
18/04/2026 21:43,T-08,79.3,11.6,17.2
18/04/2026 21:44,T-09,51.8,5.9,16.1
18/04/2026 21:45,T-08,78.7,10.2,15.2
18/04/2026 21:46,T-06,71.7,9.2,13.1
18/04/2026 21:47,T-07,71.9,16.7,16.9
18/04/2026 21:48,T-02,55.4,9.2,12.4
18/04/2026 21:49,T-10,59.4,6,13.2
18/04/2026 21:50,T-05,51.6,7.6,12.6
18/04/2026 21:51,T-07,72.7,17.1,16.5
18/04/2026 21:52,T-01,78.6,6.9,16
18/04/2026 21:53,T-03,58.4,7.9,12.7
18/04/2026 21:54,T-04,92.2,7.7,16.1
18/04/2026 21:55,T-04,87.2,5.2,17.2
18/04/2026 21:56,T-10,76.8,2.1,13.5
18/04/2026 21:57,T-04,87.3,9.7,13.4
18/04/2026 21:58,T-04,88.6,6.9,13.1
18/04/2026 21:59,T-06,61.2,9.7,12.1
18/04/2026 22:00,T-03,58.3,4.6,14.7
18/04/2026 22:01,T-04,92.2,9.5,16.8
18/04/2026 22:02,T-02,67.2,5.9,14.9
18/04/2026 22:03,T-02,61.2,3.6,12.3
18/04/2026 22:04,T-01,56.7,10.6,17
18/04/2026 22:05,T-06,55.7,6.2,14.4
18/04/2026 22:06,T-09,70,6.3,15.5
18/04/2026 22:07,T-02,59.1,5.6,13.5
18/04/2026 22:08,T-05,61.5,3,16.3
18/04/2026 22:09,T-07,67.6,18.8,16.4
18/04/2026 22:10,T-04,93.1,6.8,14.5
18/04/2026 22:11,T-08,58.8,9.7,15.8
18/04/2026 22:12,T-02,55,4.1,14.5
18/04/2026 22:13,T-05,64.5,7.4,15
18/04/2026 22:14,T-10,52.1,2.9,12.4
18/04/2026 22:15,T-04,86.7,8.6,15.7
18/04/2026 22:16,T-04,93.7,5.3,16.9
18/04/2026 22:17,T-08,69.2,3.2,13.4
18/04/2026 22:18,T-02,74.2,10.4,13.7
18/04/2026 22:19,T-08,61,8.5,12.6
18/04/2026 22:20,T-03,62.2,2.2,16.2
18/04/2026 22:21,T-05,75.7,10.4,13.3
18/04/2026 22:22,T-07,70.6,18.5,17.2
18/04/2026 22:23,T-04,91,7.5,13.5
18/04/2026 22:24,T-05,71,4,16.7
18/04/2026 22:25,T-06,77,2,16
18/04/2026 22:26,T-07,64.5,17.6,16
18/04/2026 22:27,T-06,69.6,6.5,12.2
18/04/2026 22:28,T-09,60.1,7.4,13.8
18/04/2026 22:29,T-05,71.4,10.8,17.6
18/04/2026 22:30,T-04,91.1,5.4,15.7
18/04/2026 22:31,T-08,78.2,5.3,17
18/04/2026 22:32,T-06,67.3,9.9,16.5
18/04/2026 22:33,T-05,56,10.7,16
18/04/2026 22:34,T-06,57.5,5.5,12.8
18/04/2026 22:35,T-09,73.9,3.4,15.7
18/04/2026 22:36,T-06,51,3.5,12.7
18/04/2026 22:37,T-08,67.7,2.1,13.6
18/04/2026 22:38,T-10,79.5,3.7,15.9
18/04/2026 22:39,T-08,53,7.3,16
18/04/2026 22:40,T-07,73.4,18.9,12.9
18/04/2026 22:41,T-08,52.9,11,15.1
18/04/2026 22:42,T-04,87.8,8.5,13.8
18/04/2026 22:43,T-07,72.2,16.1,15.3
18/04/2026 22:44,T-01,74.7,6.6,16.9
18/04/2026 22:45,T-06,69.2,11.3,16.7
18/04/2026 22:46,T-02,67.4,5.2,13.6
18/04/2026 22:47,T-09,57.5,8.1,15
18/04/2026 22:48,T-06,62.4,2.9,16.8
18/04/2026 22:49,T-02,77.9,2.3,16.8
18/04/2026 22:50,T-05,51.7,11.2,16.3
18/04/2026 22:51,T-04,92.2,5.6,15.8
18/04/2026 22:52,T-07,68.2,17,17.7
18/04/2026 22:53,T-07,67.1,20.9,17.9
18/04/2026 22:54,T-06,72,3.1,16.8
18/04/2026 22:55,T-06,53.7,4.2,15.5
18/04/2026 22:56,T-03,62.3,3.3,17.6
18/04/2026 22:57,T-04,88.8,5.4,17.7
18/04/2026 22:58,T-10,69.5,11.4,12.9
18/04/2026 22:59,T-10,53,2.6,15.8
18/04/2026 23:00,T-01,74.7,11,16.5
18/04/2026 23:01,T-05,58.9,4.8,16.5
18/04/2026 23:02,T-04,91.3,7.5,15.3
18/04/2026 23:03,T-09,74.3,10.8,16.5
18/04/2026 23:04,T-03,74,8.6,17.2
18/04/2026 23:05,T-02,64.4,5.3,12.6
18/04/2026 23:06,T-01,53.2,9.9,13.6
18/04/2026 23:07,T-07,69.3,21.5,16.6
18/04/2026 23:08,T-08,62.2,2.2,13.4
18/04/2026 23:09,T-01,69.5,8.1,17
18/04/2026 23:10,T-01,63.5,7.7,15.1
18/04/2026 23:11,T-02,74.2,11.8,16.8
18/04/2026 23:12,T-08,78.7,11,14.7
18/04/2026 23:13,T-01,73.9,6,13.2
18/04/2026 23:14,T-01,66.8,7.1,14.6
18/04/2026 23:15,T-08,54.7,8.1,12.8
18/04/2026 23:16,T-06,69.2,4.5,15.5
18/04/2026 23:17,T-09,62.7,9.2,14.1
18/04/2026 23:18,T-01,52.5,8.6,16.7
18/04/2026 23:19,T-06,64.6,2.5,12.3
18/04/2026 23:20,T-07,72.8,23.9,17.7
18/04/2026 23:21,T-03,69.1,4.1,17
18/04/2026 23:22,T-05,73.1,6.4,15.7
18/04/2026 23:23,T-06,69.1,8.6,12.4
18/04/2026 23:24,T-06,68.7,6.3,15.6
18/04/2026 23:25,T-01,61.5,6.4,13.1
18/04/2026 23:26,T-09,76.5,3.8,13.8
18/04/2026 23:27,T-09,79.7,2.9,13.5
18/04/2026 23:28,T-06,64.3,6.2,16.7
18/04/2026 23:29,T-01,77.6,8.4,16
18/04/2026 23:30,T-04,89.8,9,17.7
18/04/2026 23:31,T-07,68.7,18.2,12.8
18/04/2026 23:32,T-05,79.9,10.9,14.7
18/04/2026 23:33,T-08,70.9,8.6,12.5
18/04/2026 23:34,T-07,72.8,24.1,13.6
18/04/2026 23:35,T-05,79.1,6.9,15.5
18/04/2026 23:36,T-09,55.1,11.8,12.8
18/04/2026 23:37,T-05,70.7,4.2,14.6
18/04/2026 23:38,T-08,78.1,6.9,14.4
18/04/2026 23:39,T-09,67.8,3.9,15.1
18/04/2026 23:40,T-09,74.1,4.5,12.3
18/04/2026 23:41,T-04,90.8,9,15.6
18/04/2026 23:42,T-08,69.5,9.1,12.6
18/04/2026 23:43,T-03,63.6,10.8,12.5
18/04/2026 23:44,T-04,94.2,9.4,12.4
18/04/2026 23:45,T-07,60.4,23.5,15.9
18/04/2026 23:46,T-06,76.1,4,13
18/04/2026 23:47,T-06,66.9,9.4,17.7
18/04/2026 23:48,T-02,72.7,2.8,17.4
18/04/2026 23:49,T-08,77.9,6.5,15.2
18/04/2026 23:50,T-02,55.8,7.3,15.8
18/04/2026 23:51,T-03,62.6,9.3,15.1
18/04/2026 23:52,T-08,61.1,7.7,15.9
18/04/2026 23:53,T-09,60,10.6,13.9
18/04/2026 23:54,T-02,72,6.8,14.7
18/04/2026 23:55,T-09,59.5,7.3,16.1
18/04/2026 23:56,T-05,72.8,6.9,15.6
18/04/2026 23:57,T-09,79,8,13.3
18/04/2026 23:58,T-02,70.4,3.9,15
18/04/2026 23:59,T-10,51.2,3.1,14
19/04/2026 00:00,T-07,67.4,22.1,12.3
19/04/2026 00:01,T-08,56.6,2.7,12.9
19/04/2026 00:02,T-03,53.8,11.1,12.2
19/04/2026 00:03,T-04,92,9.3,17.1
19/04/2026 00:04,T-01,73.6,9.3,13.8
19/04/2026 00:05,T-03,78.4,2.1,15.1
19/04/2026 00:06,T-02,71.5,6.3,16.1
19/04/2026 00:07,T-04,88.6,7.9,15.1
19/04/2026 00:08,T-02,65.9,3.2,14.4
19/04/2026 00:09,T-06,72.7,2.2,17.7
19/04/2026 00:10,T-08,60.2,9.3,13.4
19/04/2026 00:11,T-04,92.2,5.3,16.1
19/04/2026 00:12,T-02,70.8,8.9,12.4
19/04/2026 00:13,T-03,55.2,4.8,13.4
19/04/2026 00:14,T-07,73.8,24.9,16
19/04/2026 00:15,T-06,78.2,6.4,15.9
19/04/2026 00:16,T-05,57.1,8.3,15
19/04/2026 00:17,T-03,67,8.7,17
19/04/2026 00:18,T-06,69.5,5.1,12.7
19/04/2026 00:19,T-03,77.6,6.1,13.3
19/04/2026 00:20,T-07,64,17.3,16.4
19/04/2026 00:21,T-09,50.9,9,15.3
19/04/2026 00:22,T-09,70.6,9.4,17.7
19/04/2026 00:23,T-09,75.7,11.6,13.1
19/04/2026 00:24,T-01,73.9,4.6,16.7
19/04/2026 00:25,T-04,93.8,5.9,13.8
19/04/2026 00:26,T-10,74.3,2.2,18
19/04/2026 00:27,T-03,64.1,8,12.5
19/04/2026 00:28,T-03,78.2,8.3,14
19/04/2026 00:29,T-09,71.9,4.2,15
19/04/2026 00:30,T-04,92.6,9.4,17.7
19/04/2026 00:31,T-05,73.8,10.1,12.8
19/04/2026 00:32,T-02,71.1,2.9,17.3
19/04/2026 00:33,T-10,55.4,8.4,17.1
19/04/2026 00:34,T-10,64.1,9.8,12.9
19/04/2026 00:35,T-06,55.1,5.7,17.8
19/04/2026 00:36,T-03,66.2,4.1,16.1
19/04/2026 00:37,T-04,86.6,9.4,13.6
19/04/2026 00:38,T-04,86.7,5.1,12.3
19/04/2026 00:39,T-05,59.8,11.3,15.3
19/04/2026 00:40,T-09,67.3,5.5,13.5
19/04/2026 00:41,T-01,60.3,11.1,13.3
19/04/2026 00:42,T-06,76.7,2.3,12.4
19/04/2026 00:43,T-01,53.6,4.5,15.1
19/04/2026 00:44,T-10,51.6,2.8,12.3
19/04/2026 00:45,T-05,52.2,3.9,12.2
19/04/2026 00:46,T-03,60.6,8.4,15.2
19/04/2026 00:47,T-06,73.4,10.6,17.7
19/04/2026 00:48,T-04,91.2,9.1,17.4
19/04/2026 00:49,T-05,63.6,9,12.3
19/04/2026 00:50,T-04,94.4,5.3,16.3
19/04/2026 00:51,T-05,70,7.4,14
19/04/2026 00:52,T-08,51.4,4,16.7
19/04/2026 00:53,T-09,55,11.3,16.6
19/04/2026 00:54,T-01,65,2,14.2
19/04/2026 00:55,T-03,53.7,7.3,13.3
19/04/2026 00:56,T-07,70.4,21.1,13.4
19/04/2026 00:57,T-05,62.3,3.8,12.8
19/04/2026 00:58,T-02,75.8,4,12.9
19/04/2026 00:59,T-04,87.5,9.2,14.6
19/04/2026 01:00,T-10,66.8,7.7,17.5
19/04/2026 01:01,T-05,72.5,5.8,17.1
19/04/2026 01:02,T-08,71.8,4.6,13.7
19/04/2026 01:03,T-10,61.2,11.4,14.5
19/04/2026 01:04,T-08,58.2,6.8,13.3
19/04/2026 01:05,T-04,87.8,6,16
19/04/2026 01:06,T-07,61.6,24.2,14.5
19/04/2026 01:07,T-05,62.9,7.5,17.3
19/04/2026 01:08,T-10,56.1,8.5,14.7
19/04/2026 01:09,T-09,69.5,4.4,17.4
19/04/2026 01:10,T-04,88.5,7.8,16.6
19/04/2026 01:11,T-02,63.7,5.8,13.4
19/04/2026 01:12,T-04,86.9,8.6,14.7
19/04/2026 01:13,T-04,87.5,6.7,16.6
19/04/2026 01:14,T-08,64.1,7.1,16.2
19/04/2026 01:15,T-01,72.7,3.2,17.8
19/04/2026 01:16,T-08,51.9,5.4,17.9
19/04/2026 01:17,T-04,93.6,9.2,17.3
19/04/2026 01:18,T-02,52.6,10.3,17.4
19/04/2026 01:19,T-03,66.8,11,17.4
19/04/2026 01:20,T-09,72.8,3.2,13.3
19/04/2026 01:21,T-01,71.1,10.2,12.3
19/04/2026 01:22,T-03,67.4,6.7,15.9
19/04/2026 01:23,T-01,76.9,7.7,17.2
19/04/2026 01:24,T-04,94.3,9.1,14.2
19/04/2026 01:25,T-10,78.2,9.5,15.3
19/04/2026 01:26,T-03,62.9,8.2,16
19/04/2026 01:27,T-07,62.4,23.1,13.8
19/04/2026 01:28,T-07,65.4,19.6,16.4
19/04/2026 01:29,T-05,65,2.9,13.7
19/04/2026 01:30,T-06,74.5,4,14.1
19/04/2026 01:31,T-10,53.2,11.2,13
19/04/2026 01:32,T-05,72.1,2.4,16.2
19/04/2026 01:33,T-03,77.6,5,17.3
19/04/2026 01:34,T-02,54.1,5.2,17
19/04/2026 01:35,T-07,71.5,16.6,17.3
19/04/2026 01:36,T-07,70.6,21.7,15
19/04/2026 01:37,T-04,93.8,5.2,13.9
19/04/2026 01:38,T-03,60.3,11.5,17.7
19/04/2026 01:39,T-08,70.6,5.2,14.1
19/04/2026 01:40,T-03,60.8,4.3,12.5
19/04/2026 01:41,T-04,94.8,9.7,16.3
19/04/2026 01:42,T-10,65.2,3.7,18
19/04/2026 01:43,T-07,73.3,17,15.1
19/04/2026 01:44,T-04,90.5,7,17.3
19/04/2026 01:45,T-02,55.9,7.7,14.6
19/04/2026 01:46,T-06,74.1,10.1,15.2
19/04/2026 01:47,T-05,64.3,5.6,13.9
19/04/2026 01:48,T-04,94.8,9.7,12.1
19/04/2026 01:49,T-09,78.6,8.3,17.6
19/04/2026 01:50,T-09,55.8,4.7,13
19/04/2026 01:51,T-03,52.9,11,17.7
19/04/2026 01:52,T-08,60.8,3.7,16.7
19/04/2026 01:53,T-07,68.3,24.2,16.8
19/04/2026 01:54,T-02,76,2.1,14
19/04/2026 01:55,T-06,54.3,4.3,12.2
19/04/2026 01:56,T-02,79.3,6.1,14.9
19/04/2026 01:57,T-04,88.9,6.2,12.9
19/04/2026 01:58,T-07,63.8,20.6,17.3
19/04/2026 01:59,T-05,79.6,9.2,12.8
19/04/2026 02:00,T-05,61.8,3.1,14.5
19/04/2026 02:01,T-05,58.4,10.4,12.3
19/04/2026 02:02,T-09,79.1,9.5,12.9
19/04/2026 02:03,T-05,58.5,11.7,15.5
19/04/2026 02:04,T-06,58,10.1,16.1
19/04/2026 02:05,T-01,58.2,3.8,14.7
19/04/2026 02:06,T-06,67.4,6.9,14.6
19/04/2026 02:07,T-08,56.9,2.8,14.6
19/04/2026 02:08,T-08,62.4,10,16.7
19/04/2026 02:09,T-04,93,9.5,14.6
19/04/2026 02:10,T-08,73.2,6.7,15.4
19/04/2026 02:11,T-02,75.2,4.4,14.6
19/04/2026 02:12,T-02,65.6,7.2,14.4
19/04/2026 02:13,T-04,94.4,8.4,15.4
19/04/2026 02:14,T-02,58.1,10.7,14.8
19/04/2026 02:15,T-06,60.8,3.1,14.1
19/04/2026 02:16,T-01,70.6,6,13.5
19/04/2026 02:17,T-07,74.9,17.7,17.2
19/04/2026 02:18,T-05,50.9,10.3,14.3
19/04/2026 02:19,T-02,71.3,8.6,14.1
19/04/2026 02:20,T-03,61.9,3.7,12.7
19/04/2026 02:21,T-09,76.2,8.8,14.9
19/04/2026 02:22,T-10,79.6,2.7,12.7
19/04/2026 02:23,T-06,57.4,4.3,14.4
19/04/2026 02:24,T-05,66.9,5,16.1
19/04/2026 02:25,T-01,79.9,6.1,14.9
19/04/2026 02:26,T-07,70.5,16.7,16.3
19/04/2026 02:27,T-06,76.1,7.5,15.1
19/04/2026 02:28,T-06,71.1,3.7,14.6
19/04/2026 02:29,T-07,69.4,16.6,14
19/04/2026 02:30,T-05,54.8,9,15.4
19/04/2026 02:31,T-06,78.9,6.7,12.8
19/04/2026 02:32,T-02,51.4,3.9,13.2
19/04/2026 02:33,T-10,51,9.1,16.9
19/04/2026 02:34,T-07,70,16.3,15.1
19/04/2026 02:35,T-05,62,9.1,12.7
19/04/2026 02:36,T-08,73,9.6,17
19/04/2026 02:37,T-09,79.7,8,13
19/04/2026 02:38,T-09,71,7.2,14
19/04/2026 02:39,T-07,73.6,24.9,16.7
19/04/2026 02:40,T-01,74.1,3.1,17.6
19/04/2026 02:41,T-05,57.5,3.3,17.1
19/04/2026 02:42,T-08,68.7,6,12.9
19/04/2026 02:43,T-08,70.4,4.5,16.3
19/04/2026 02:44,T-10,69,8.1,17.1
19/04/2026 02:45,T-02,54.3,7.8,17
19/04/2026 02:46,T-04,89,5.1,17.3
19/04/2026 02:47,T-02,69.9,10,12
19/04/2026 02:48,T-03,57.5,4.3,12.2
19/04/2026 02:49,T-08,78.1,10.7,16.6
19/04/2026 02:50,T-01,76.6,4.2,12.3
19/04/2026 02:51,T-10,61,7.5,14.9
19/04/2026 02:52,T-03,66.5,3.5,17.4
19/04/2026 02:53,T-04,89.2,8.7,14
19/04/2026 02:54,T-06,56.7,11.5,15.9
